--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at http://bit.ly/pio-monitor-filters
, count:160, delta_loop_time: 10, offset_y_cm from origin: 639.29, offset_x_cm for ac: -108.91
send offset to actuator, count:199, delta_loop_time: 10, offset_y_cm from origin: 114.32, offset_x_cm for ac: -97.13
send offset to actuator, count:199, delta_loop_time: 10, offset_y_cm from origin: 114.42, offset_x_cm for ac: -97.10
send offset to actuator, count:199, delta_loop_time: 10, offset_y_cm from origin: 114.52, offset_x_cm for ac: -97.08
send offset to actuator, count:199, delta_loop_time: 10, offset_y_cm from origin: 114.62, offset_x_cm for ac: -97.05
send offset to actuator, count:199, delta_loop_time: 10, offset_y_cm from origin: 114.72, offset_x_cm for ac: -97.03
send offset to actuator, count:199, delta_loop_time: 10, offset_y_cm from origin: 114.82, offset_x_cm for ac: -97.00
send offset to actuator, count:199, delta_loop_time: 10, offset_y_cm from origin: 114.92, offset_x_cm for ac: -96.97
send offset to actuator, count:199, delta_loop_time: 10, offset_y_cm from origin: 115.02, offset_x_cm for ac: -96.95
send offset to actuator, count:199, delta_loop_time: 10, offset_y_cm from origin: 115.12, offset_x_cm for ac: -96.92
send offset to actuator, count:199, delta_loop_time: 10, offset_y_cm from origin: 115.22, offset_x_cm for ac: -96.90
send offset to actuator, count:199, delta_loop_time: 10, offset_y_cm from origin: 115.32, offset_x_cm for ac: -96.87
send offset to actuator, count:199, delta_loop_time: 10, offset_y_cm from origin: 115.42, offset_x_cm for ac: -96.85
send offset to actuator, count:199, delta_loop_time: 10, offset_y_cm from origin: 115.52, offset_x_cm for ac: -96.82
send offset to actuator, count:199, delta_loop_time: 10, offset_y_cm from origin: 115.62, offset_x_cm for ac: -96.80
send offset to actuator, count:199, delta_loop_time: 10, offset_y_cm from origin: 115.72, offset_x_cm for ac: -96.77
, delta_time_ms: 214send offset to actuator, count:200, delta_loop_time: 11, offset_y_cm from origin: 113.05, offset_x_cm for ac: -96.78
send offset to actuator, count:200, delta_loop_time: 10, offset_y_cm from origin: 113.15, offset_x_cm for ac: -96.75
send offset to actuator, count:200, delta_loop_time: 10, offset_y_cm from origin: 113.25, offset_x_cm for ac: -96.73
send offset to actuator, count:200, delta_loop_time: 10, offset_y_cm from origin: 113.35, offset_x_cm for ac: -96.70
send offset to actuator, count:200, delta_loop_time: 10, offset_y_cm from origin: 113.45, offset_x_cm for ac: -96.68
send offset to actuator, count:200, delta_loop_time: 10, offset_y_cm from origin: 113.55, offset_x_cm for ac: -96.66
send offset to actuator, count:200, delta_loop_time: 10, offset_y_cm from origin: 113.65, offset_x_cm for ac: -96.63
send offset to actuator, count:200, delta_loop_time: 10, offset_y_cm from origin: 113.75, offset_x_cm for ac: -96.61
send offset to actuator, count:200, delta_loop_time: 10, offset_y_cm from origin: 113.85, offset_x_cm for ac: -96.59
send offset to actuator, count:200, delta_loop_time: 10, offset_y_cm from origin: 113.95, offset_x_cm for ac: -96.56
send offset to actuator, count:200, delta_loop_time: 10, offset_y_cm from origin: 114.05, offset_x_cm for ac: -96.54
send offset to actuator, count:200, delta_loop_time: 10, offset_y_cm from origin: 114.15, offset_x_cm for ac: -96.52
send offset to actuator, count:200, delta_loop_time: 10, offset_y_cm from origin: 114.25, offset_x_cm for ac: -96.49
send offset to actuator, count:200, delta_loop_time: 10, offset_y_cm from origin: 114.35, offset_x_cm for ac: -96.47
send offset to actuator, count:200, delta_loop_time: 10, offset_y_cm from origin: 114.45, offset_x_cm for ac: -96.45
send offset to actuator, count:200, delta_loop_time: 10, offset_y_cm from origin: 114.55, offset_x_cm for ac: -96.42
send offset to actuator, count:200, delta_loop_time: 10, offset_y_cm from origin: 114.65, offset_x_cm for ac: -96.40
send offset to actuator, count:200, delta_loop_time: 10, offset_y_cm from origin: 114.75, offset_x_cm for ac: -96.38
send offset to actuator, count:200, delta_loop_time: 10, offset_y_cm from origin: 114.85, offset_x_cm for ac: -96.36
send offset to actuator, count:200, delta_loop_time: 10, offset_y_cm from origin: 114.95, offset_x_cm for ac: -96.33
send offset to actuator, count:200, delta_loop_time: 10, offset_y_cm from origin: 115.05, offset_x_cm for ac: -96.31
send offset to actuator, count:200, delta_loop_time: 10, offset_y_cm from origin: 115.15, offset_x_cm for ac: -96.29
, delta_time_ms: 213send offset to actuator, count:201, delta_loop_time: 11, offset_y_cm from origin: 112.37, offset_x_cm for ac: -96.30
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 112.47, offset_x_cm for ac: -96.29
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 112.57, offset_x_cm for ac: -96.27
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 112.67, offset_x_cm for ac: -96.25
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 112.77, offset_x_cm for ac: -96.24
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 112.87, offset_x_cm for ac: -96.22
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 112.97, offset_x_cm for ac: -96.21
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 113.07, offset_x_cm for ac: -96.19
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 113.17, offset_x_cm for ac: -96.18
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 113.27, offset_x_cm for ac: -96.16
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 113.37, offset_x_cm for ac: -96.14
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 113.47, offset_x_cm for ac: -96.13
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 113.57, offset_x_cm for ac: -96.11
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 113.67, offset_x_cm for ac: -96.10
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 113.77, offset_x_cm for ac: -96.08
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 113.87, offset_x_cm for ac: -96.07
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 113.97, offset_x_cm for ac: -96.05
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 114.07, offset_x_cm for ac: -96.04
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 114.17, offset_x_cm for ac: -96.02
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 114.27, offset_x_cm for ac: -96.01
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 114.37, offset_x_cm for ac: -95.99
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 114.47, offset_x_cm for ac: -95.98
send offset to actuator, count:201, delta_loop_time: 10, offset_y_cm from origin: 114.57, offset_x_cm for ac: -95.96
, delta_time_ms: 223send offset to actuator, count:202, delta_loop_time: 11, offset_y_cm from origin: 116.99, offset_x_cm for ac: -95.92
send offset to actuator, count:202, delta_loop_time: 10, offset_y_cm from origin: 117.09, offset_x_cm for ac: -95.91
send offset to actuator, count:202, delta_loop_time: 10, offset_y_cm from origin: 117.19, offset_x_cm for ac: -95.90
send offset to actuator, count:202, delta_loop_time: 10, offset_y_cm from origin: 117.29, offset_x_cm for ac: -95.88
send offset to actuator, count:202, delta_loop_time: 10, offset_y_cm from origin: 117.39, offset_x_cm for ac: -95.87
send offset to actuator, count:202, delta_loop_time: 10, offset_y_cm from origin: 117.49, offset_x_cm for ac: -95.85
send offset to actuator, count:202, delta_loop_time: 10, offset_y_cm from origin: 117.59, offset_x_cm for ac: -95.84
send offset to actuator, count:202, delta_loop_time: 10, offset_y_cm from origin: 117.69, offset_x_cm for ac: -95.83
send offset to actuator, count:202, delta_loop_time: 10, offset_y_cm from origin: 117.79, offset_x_cm for ac: -95.81
send offset to actuator, count:202, delta_loop_time: 10, offset_y_cm from origin: 117.89, offset_x_cm for ac: -95.80
send offset to actuator, count:202, delta_loop_time: 10, offset_y_cm from origin: 117.99, offset_x_cm for ac: -95.79
send offset to actuator, count:202, delta_loop_time: 10, offset_y_cm from origin: 118.09, offset_x_cm for ac: -95.77
send offset to actuator, count:202, delta_loop_time: 10, offset_y_cm from origin: 118.19, offset_x_cm for ac: -95.76
send offset to actuator, count:202, delta_loop_time: 10, offset_y_cm from origin: 118.29, offset_x_cm for ac: -95.75
send offset to actuator, count:202, delta_loop_time: 10, offset_y_cm from origin: 118.39, offset_x_cm for ac: -95.73
send offset to actuator, count:202, delta_loop_time: 10, offset_y_cm from origin: 118.49, offset_x_cm for ac: -95.72
send offset to actuator, count:202, delta_loop_time: 10, offset_y_cm from origin: 118.59, offset_x_cm for ac: -95.71
send offset to actuator, count:202, delta_loop_time: 10, offset_y_cm from origin: 118.69, offset_x_cm for ac: -95.69
send offset to actuator, count:202, delta_loop_time: 10, offset_y_cm from origin: 118.79, offset_x_cm for ac: -95.68
send offset to actuator, count:202, delta_loop_time: 10, offset_y_cm from origin: 118.89, offset_x_cm for ac: -95.67
send offset to actuator, count:202, delta_loop_time: 10, offset_y_cm from origin: 118.99, offset_x_cm for ac: -95.65
send offset to actuator, count:202, delta_loop_time: 10, offset_y_cm from origin: 119.09, offset_x_cm for ac: -95.64
, delta_time_ms: 215send offset to actuator, count:203, delta_loop_time: 11, offset_y_cm from origin: 112.94, offset_x_cm for ac: -95.69
send offset to actuator, count:203, delta_loop_time: 10, offset_y_cm from origin: 113.04, offset_x_cm for ac: -95.67
send offset to actuator, count:203, delta_loop_time: 10, offset_y_cm from origin: 113.14, offset_x_cm for ac: -95.66
send offset to actuator, count:203, delta_loop_time: 10, offset_y_cm from origin: 113.24, offset_x_cm for ac: -95.65
send offset to actuator, count:203, delta_loop_time: 10, offset_y_cm from origin: 113.34, offset_x_cm for ac: -95.63
send offset to actuator, count:203, delta_loop_time: 10, offset_y_cm from origin: 113.44, offset_x_cm for ac: -95.62
send offset to actuator, count:203, delta_loop_time: 10, offset_y_cm from origin: 113.54, offset_x_cm for ac: -95.60
send offset to actuator, count:203, delta_loop_time: 10, offset_y_cm from origin: 113.64, offset_x_cm for ac: -95.59
send offset to actuator, count:203, delta_loop_time: 10, offset_y_cm from origin: 113.74, offset_x_cm for ac: -95.58
send offset to actuator, count:203, delta_loop_time: 10, offset_y_cm from origin: 113.84, offset_x_cm for ac: -95.56
send offset to actuator, count:203, delta_loop_time: 10, offset_y_cm from origin: 113.94, offset_x_cm for ac: -95.55
send offset to actuator, count:203, delta_loop_time: 10, offset_y_cm from origin: 114.04, offset_x_cm for ac: -95.54
send offset to actuator, count:203, delta_loop_time: 10, offset_y_cm from origin: 114.14, offset_x_cm for ac: -95.52
send offset to actuator, count:203, delta_loop_time: 10, offset_y_cm from origin: 114.24, offset_x_cm for ac: -95.51
send offset to actuator, count:203, delta_loop_time: 10, offset_y_cm from origin: 114.34, offset_x_cm for ac: -95.50
send offset to actuator, count:203, delta_loop_time: 10, offset_y_cm from origin: 114.44, offset_x_cm for ac: -95.48
send offset to actuator, count:203, delta_loop_time: 10, offset_y_cm from origin: 114.54, offset_x_cm for ac: -95.47
send offset to actuator, count:203, delta_loop_time: 10, offset_y_cm from origin: 114.64, offset_x_cm for ac: -95.45
send offset to actuator, count:203, delta_loop_time: 10, offset_y_cm from origin: 114.74, offset_x_cm for ac: -95.44
send offset to actuator, count:203, delta_loop_time: 10, offset_y_cm from origin: 114.84, offset_x_cm for ac: -95.43
send offset to actuator, count:203, delta_loop_time: 10, offset_y_cm from origin: 114.94, offset_x_cm for ac: -95.41
send offset to actuator, count:203, delta_loop_time: 10, offset_y_cm from origin: 115.04, offset_x_cm for ac: -95.40
, delta_time_ms: 213send offset to actuator, count:204, delta_loop_time: 11, offset_y_cm from origin: 111.77, offset_x_cm for ac: -95.42
send offset to actuator, count:204, delta_loop_time: 10, offset_y_cm from origin: 111.87, offset_x_cm for ac: -95.40
send offset to actuator, count:204, delta_loop_time: 10, offset_y_cm from origin: 111.97, offset_x_cm for ac: -95.38
send offset to actuator, count:204, delta_loop_time: 10, offset_y_cm from origin: 112.07, offset_x_cm for ac: -95.37
send offset to actuator, count:204, delta_loop_time: 10, offset_y_cm from origin: 112.17, offset_x_cm for ac: -95.35
send offset to actuator, count:204, delta_loop_time: 10, offset_y_cm from origin: 112.27, offset_x_cm for ac: -95.34
send offset to actuator, count:204, delta_loop_time: 10, offset_y_cm from origin: 112.37, offset_x_cm for ac: -95.32
send offset to actuator, count:204, delta_loop_time: 10, offset_y_cm from origin: 112.47, offset_x_cm for ac: -95.31
send offset to actuator, count:204, delta_loop_time: 10, offset_y_cm from origin: 112.57, offset_x_cm for ac: -95.29
send offset to actuator, count:204, delta_loop_time: 10, offset_y_cm from origin: 112.67, offset_x_cm for ac: -95.28
send offset to actuator, count:204, delta_loop_time: 10, offset_y_cm from origin: 112.77, offset_x_cm for ac: -95.26
send offset to actuator, count:204, delta_loop_time: 10, offset_y_cm from origin: 112.87, offset_x_cm for ac: -95.24
send offset to actuator, count:204, delta_loop_time: 10, offset_y_cm from origin: 112.97, offset_x_cm for ac: -95.23
send offset to actuator, count:204, delta_loop_time: 10, offset_y_cm from origin: 113.07, offset_x_cm for ac: -95.21
send offset to actuator, count:204, delta_loop_time: 10, offset_y_cm from origin: 113.17, offset_x_cm for ac: -95.20
send offset to actuator, count:204, delta_loop_time: 10, offset_y_cm from origin: 113.27, offset_x_cm for ac: -95.18
send offset to actuator, count:204, delta_loop_time: 10, offset_y_cm from origin: 113.37, offset_x_cm for ac: -95.17
send offset to actuator, count:204, delta_loop_time: 10, offset_y_cm from origin: 113.47, offset_x_cm for ac: -95.15
send offset to actuator, count:204, delta_loop_time: 10, offset_y_cm from origin: 113.57, offset_x_cm for ac: -95.14
send offset to actuator, count:204, delta_loop_time: 10, offset_y_cm from origin: 113.67, offset_x_cm for ac: -95.12
send offset to actuator, count:204, delta_loop_time: 10, offset_y_cm from origin: 113.77, offset_x_cm for ac: -95.11
send offset to actuator, count:204, delta_loop_time: 10, offset_y_cm from origin: 113.87, offset_x_cm for ac: -95.09
, delta_time_ms: 212send offset to actuator, count:205, delta_loop_time: 11, offset_y_cm from origin: 111.09, offset_x_cm for ac: -95.11
send offset to actuator, count:205, delta_loop_time: 10, offset_y_cm from origin: 111.19, offset_x_cm for ac: -95.10
send offset to actuator, count:205, delta_loop_time: 10, offset_y_cm from origin: 111.29, offset_x_cm for ac: -95.09
